time,crude_petro_usd_bbl
2000M12,25.2046666667
2001M01,25.9572727273
2001M02,27.2388333333
2001M03,25.0225757576
2001M04,25.718
2001M05,27.5468253968
2001M06,26.966031746
2001M07,24.8036796537
2001M08,25.8211594203
2001M09,25.2076666667
2001M10,20.731884058
2001M11,18.6881818182
2001M12,18.5197894737
2002M01,19.1548124098
2002M02,19.9752368421
2002M03,23.6406666667
2002M04,25.4342424242
2002M05,25.672345191
2002M06,24.4880575049
2002M07,25.7547481021
2002M08,26.7758008658
2002M09,28.2807936508
2002M10,27.5268115942
2002M11,24.542481203
2002M12,27.886984127
2003M01,30.7503174603
2003M02,32.883377193
2003M03,30.3592063492
2003M04,25.555968254
2003M05,26.0649126984
2003M06,27.9171428571
2003M07,28.5915876153
2003M08,29.6755555556
2003M09,26.8823304473
2003M10,29.0144927536
2003M11,29.1227407407
2003M12,29.9692063492
2004M01,31.3677192982
2004M02,31.3313333333
2004M03,33.6650724638
2004M04,33.7113924964
2004M05,37.557898914
2004M06,35.5427417027
2004M07,37.891998557
2004M08,42.0840692641
2004M09,41.5968253968
2004M10,46.8811111111
2004M11,42.1255454545
2004M12,39.0449444444
2005M01,42.9722777778
2005M02,44.8182105263
2005M03,50.9428787879
2005M04,50.6404761905
2005M05,47.8265728716
2005M06,53.8903030303
2005M07,56.3658095238
2005M08,61.8905204216
2005M09,61.6876984127
2005M10,58.1850793651
2005M11,55.0428253968
2005M12,56.4296428571
2006M01,62.4570396825
2006M02,59.7049210526
2006M03,60.9292753623
2006M04,67.9705750487
2006M05,68.6759486166
2006M06,68.2901515152
2006M07,72.4501336675
2006M08,71.811884058
2006M09,62.1212539683
2006M10,57.9104689755
2006M11,58.1430454545
2006M12,60.9944122807
2007M01,53.516969697
2007M02,57.5625
2007M03,60.5998484848
2007M04,65.0576403509
2007M05,65.157259552
2007M06,68.1880952381
2007M07,73.6016955267
2007M08,70.1268115942
2007M09,76.7624385965
2007M10,81.9672463768
2007M11,91.3382611833
2007M12,89.5199415205
2008M01,90.6899350649
2008M02,93.3875906433
2008M03,101.842833333
2008M04,108.758181818
2008M05,122.632608947
2008M06,131.521111111
2008M07,132.825184453
2008M08,114.566825397
2008M09,99.6567676768
2008M10,72.6927536232
2008M11,53.9727280702
2008M12,41.3389249639
2009M01,43.8552142857
2009M02,41.8436754386
2009M03,46.6453030303
2009M04,50.2780952381
2009M05,58.1538888889
2009M06,69.1496969697
2009M07,64.6666732543
2009M08,71.6296825397
2009M09,68.3461111111
2009M10,74.0806060606
2009M11,77.5523015873
2009M12,74.8818181818
2010M01,77.1210877193
2010M02,74.7630155945
2010M03,79.2976811594
2010M04,84.1828571429
2010M05,75.6183174603
2010M06,74.725
2010M07,74.5794011544
2010M08,75.8262698413
2010M09,76.1162409812
2010M10,81.7193650794
2010M11,84.5340634921
2010M12,90.0059617918
2011M01,92.6905952381
2011M02,97.9141920078
2011M03,108.645217391
2011M04,116.243166667
2011M05,108.068512987
2011M06,105.845454545
2011M07,107.916611111
2011M08,100.486425121
2011M09,100.819350649
2011M10,99.8477539683
2011M11,105.40501443
2011M12,104.23047619
2012M01,107.074572264
2012M02,112.68752381
2012M03,117.785
2012M04,113.6655
2012M05,104.086034256
2012M06,90.7282539683
2012M07,96.7541125541
2012M08,105.273636991
2012M09,106.284964912
2012M10,103.407865613
2012M11,101.174415584
2012M12,101.193666667
2013M01,105.10021645
2013M02,107.637435673
2013M03,102.5225
2013M04,98.851969697
2013M05,99.3666334149
2013M06,99.7426666667
2013M07,105.257905138
2013M08,108.157636364
2013M09,108.757730159
2013M10,105.427134387
2013M11,102.626491228
2013M12,105.481650794
2014M01,102.096666667
2014M02,104.826666667
2014M03,104.04
2014M04,104.866666667
2014M05,105.713333333
2014M06,108.373333333
2014M07,105.226666667
2014M08,100.05
2014M09,95.85
2014M10,86.08
2014M11,76.9933333333
2014M12,60.7033333333
2015M01,47.1066666667
2015M02,54.79
2015M03,52.8266666667
2015M04,57.5433333333
2015M05,62.5066666667
